,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,20,0,None,0.377202583109223,0.17668001119094004,0.34890285727555503,0.2069526816963876,183.95154881477356
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,10,0,None,0.6486809846278748,0.12339019650700518,0.6655548211527789,0.11325082994379271,223.8649570941925
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,6,0,None,0.7473393947738548,0.08921084604583643,0.7580247309223167,0.08443141695445029,286.1247169971466
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,3,0,None,0.8027539137164301,0.06886093092100803,0.8110125722952115,0.06577556368377335,317.9333140850067
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[ 0.1   0.25  0.5   1.    1.5   5.   10.   20.   50.  ],None,0.404113697278765,0.18915533387662223,0.3042171392315425,0.14291997707541707,233.0224232673645
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[ 0.1   0.25  0.5   1.    1.5   5.   10.   20.   50.  ],None,0.5970769859805506,0.1765643255794006,0.6141505059528518,0.2241776474837114,249.7264268398285
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[ 0.1   0.25  0.5   1.    1.5   5.   10.   20.   50.  ],None,0.7669581175119988,0.057856562874977216,0.7590470531647394,0.054444335443150284,216.199116230011
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[ 0.1   0.25  0.5   1.    1.5   5.   10.   20.   50.  ],None,0.7768923347848825,0.05776754903087994,0.7696405881863427,0.055143654895417726,5539.650977134705
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[ 0.1   0.25  0.5   1.    1.5   5.   10.   20.   50.  ],None,0.7729607448250887,0.060535517174608276,0.7650613256870318,0.05727701238715287,9778.51659488678
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.2721084940131467,0.18325426261575065,0.18781467301944232,0.08753308477010888,185.3078169822693
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.34307184402737784,0.18301295252443447,0.24223886012340134,0.08765859268708164,191.12365007400513
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.35107498897588973,0.20901373581146052,0.22724992862274546,0.13175103670807747,207.01615500450134
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.3805444793910983,0.2100122586670788,0.265420838402591,0.1623785029837041,235.79523706436157
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.47022446374177346,0.20433918864592823,0.416939404775889,0.24308984275477152,280.84750413894653
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.7680947239244571,0.059533647791440346,0.7600610872811742,0.05660372781881696,215.85687398910522
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.3838505549002475,0.21450322979615125,0.27915099693082723,0.19372201179240559,246.0266308784485
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.5154006210327586,0.20749623226682384,0.5004254924193434,0.28725960444624765,258.60464096069336
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.7680880717495536,0.054283946425566665,0.762109388371198,0.05095684028757571,230.89671397209167
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.2669700962942517,0.1830270430155265,0.1862217253610135,0.0852756141208939,207.41323590278625
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.5876449308214755,0.08849705316795559,0.5683994748849339,0.047282006783156784,222.34792184829712
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.3561701994740829,0.20512297909622565,0.23765318305502986,0.1389523930399104,233.93488693237305
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.37921110887944426,0.21953416719602026,0.2689500558864636,0.19674667870015328,264.6730589866638
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.4467940729706924,0.19935569870905276,0.36248959426143024,0.1969853546626942,291.85878229141235
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.7667277793059457,0.05871874060180263,0.7596542427503119,0.05662456838196489,227.10946321487427
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.3852198436417634,0.21727810273778192,0.27491917028615,0.19204738533240595,230.07002878189087
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.5081664266545642,0.21438612008815383,0.4948305847813135,0.3054711197775565,268.6943700313568
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean,Std,Median,nMAD,Time elapsed [s]
0,jade,10000,10000,1000,[0.01  0.025 0.05  0.1   0.15  0.5   0.1   0.2   0.5  ],None,0.7657259641032137,0.059695379634657784,0.7574891362693663,0.05700832542060395,233.77851796150208
